Weight,Length1,Length2,Height,Width,Species
31.622776601683793,6.308724118235001,6.557438524302,3.4543885131814576,7.2772,Perch
33.166247903554,6.332456079595025,6.557438524302,3.5373012311647987,7.4165,Perch
31.622776601683793,6.340346993658944,6.59545297913646,3.5502112613195287,8.142,Perch
31.622776601683793,6.410928169929843,6.6332495807108,3.5339496317859425,7.5958,Perch
14.142135623730951,5.477225575051661,5.683308895353129,2.35966099260042,3.3756,Pike
17.320508075688775,5.630275304103699,5.830951894845301,2.3891002490477455,4.158,Pike
17.320508075688775,5.718391382198319,5.916079783099616,2.4364728605096344,4.3844,Pike
17.320508075688775,5.89915248150105,6.107372593840988,2.5076682396202252,4.0198,Pike
20.73644135332772,5.958187643906492,6.164414002968976,2.7,4.5765,Pike
18.57417562100671,6.0,6.2048368229954285,2.529031435154573,3.977,Pike
21.354156504062622,6.324555320336759,6.519202405202649,2.6981475126464085,4.3225,Pike
22.58317958127243,6.324555320336759,6.519202405202649,2.6124700955226263,4.459,Pike
23.2379000772445,6.332456079595025,6.557438524302,2.790340481016609,5.1296,Pike
22.360679774997898,6.48074069840786,6.708203932499369,2.6381811916545836,4.896,Pike
23.811761799581316,6.572670690061994,6.782329983125268,2.791415411578864,4.87,Pike
27.748873851023216,6.6932802122726045,6.928203230275509,2.7712812921102037,5.376,Pike
30.822070014844883,6.9498201415576215,7.19027120489902,2.98767468108561,6.1712,Pike
35.35533905932738,7.211102550927978,7.483314773547883,3.2689906699163274,6.9849,Pike
40.0,7.483314773547883,7.745966692414834,3.0983866769659336,6.144,Pike
39.370039370059054,7.483314773547883,7.745966692414834,3.0983866769659336,6.144,Pike
40.620192023179804,7.681145747868608,7.962411694957753,3.288160580020386,7.48,Pike
37.416573867739416,6.332456079595025,7.694153624668538,3.002615526503518,4.9996,Pike
28.600699292150182,6.156297588648554,6.2048368229954285,2.727123026194455,5.0645,Pike
17.776388834631177,6.8044103344816,5.674504383644443,3.2717120900225924,7.8313,Pike
38.79432948254165,6.572670690061994,5.665686189686118,3.150730074125678,7.0928,Pike
18.384776310850235,7.622335600063802,6.107372593840988,3.2872785096489774,7.7059,Pike
38.65229618017538,6.434283176858165,7.042726744663604,2.7758782394046033,4.3268,Pike
30.215889859476256,6.465291950097845,6.465291950097845,2.8193616298729753,5.2598,Pike
34.351128074635334,6.0332412515993425,5.890670590009257,3.2093145685644466,4.5655,Pike
39.05124837953327,6.284902544988268,7.76530746332687,3.1599208850855742,7.6541,Pike
25.826343140289914,6.244997998398398,7.328028384224504,2.3768676866834637,4.7279,Pike
20.074859899884732,7.341661937191061,6.2048368229954285,2.4079867109267856,7.2454,Pike
25.903667693977237,7.429670248402684,7.835815209663893,3.085514543799786,7.4641,Pike
15.874507866387544,5.727128425310541,6.244997998398398,2.4498163196452096,6.4688,Pike
19.544820285692065,6.332456079595025,7.293833011524188,2.866251907980176,6.9287,Pike
25.15949125081825,6.148170459575759,6.6332495807108,3.0114780424236867,6.6594,Pike
30.773365106858236,7.162401831787993,6.767569726275452,2.966715355405705,5.9814,Pike
37.70941526992961,5.513619500836088,6.1400325732035,3.096950112610793,4.716,Pike
38.44476557348217,7.286974680894672,6.899275324264136,2.8720898314641903,6.1319,Pike
39.92492955535426,5.531726674375733,7.905694150420948,2.9781370015497943,4.7266,Pike
15.231546211727817,7.355270219373317,7.661592523751182,2.44491308638978,6.282,Pike
38.19685850956856,7.197221686178632,6.745368781616021,3.0282998530528644,5.8502,Pike
32.01562118716424,7.516648189186454,6.971370023173351,3.053440682246832,7.219,Pike
31.984371183438952,7.469939758793239,7.021395872616783,2.8446440902158567,7.8241,Pike
14.730919862656235,5.656854249492381,7.918333157931662,2.821524410668814,6.8284,Pike
25.903667693977237,7.063993204979744,6.082762530298219,2.458861525177862,3.7192,Pike
26.267851073127396,6.4031242374328485,6.164414002968976,2.641230773711377,7.9656,Pike
32.07802986469088,7.293833011524188,5.787918451395113,2.9729446681699274,7.442,Pike
18.05547008526779,6.212889826803627,5.9833101206606365,2.531284259027421,3.6439,Pike
28.231188426986208,6.4265076052238514,7.582875444051551,2.326091141808506,4.5537,Pike
20.445048300260872,5.991660871578097,7.622335600063802,2.5404920783186866,7.1066,Pike
38.07886552931954,5.865151319446072,7.861297602813418,3.099112776263555,6.3613,Pike
38.144462245521304,6.685805860178712,7.874007874011811,2.4200206610688264,7.4624,Pike
30.4138126514911,6.06630035524124,7.842193570679061,3.1163279673359154,4.5248,Pike
20.54263858417414,7.661592523751182,6.356099432828281,2.881718237440989,7.8363,Pike
28.548204847240395,7.26636084983398,5.770615218501403,3.282849372115632,4.4152,Pike
38.353617821530214,5.558776843874918,7.0992957397195395,2.7837564548645415,5.6001,Pike
39.54743986657038,7.155417527999327,6.220932405998316,2.9833705770487176,5.3853,Pike
33.37663853655727,5.941380311005179,6.23698645180507,2.9351320242878343,6.7044,Pike
26.115129714401192,5.89915248150105,7.021395872616783,3.0277384299176173,4.3999,Pike
33.421549934136806,5.727128425310541,6.6332495807108,3.0737111119947493,5.5923,Pike
37.907782842049734,6.54217089351845,7.635443667528429,2.36395854447577,4.6918,Pike
33.21144381083123,7.00713921654194,6.099180272790763,2.383254077936299,5.4208,Pike
19.82422760159901,5.60357029044876,6.6332495807108,2.9841079068961296,5.2525,Pike
39.191835884530846,6.708203932499369,7.078135347674555,2.657555267534431,4.1293,Pike
34.161381705077446,6.058052492344384,6.906518659932803,3.3139855159611065,6.3926,Pike
31.0322412983658,6.511528238439882,6.971370023173351,3.042811200189719,6.2055,Pike
34.20526275297414,7.0710678118654755,7.155417527999327,2.2805262550560563,4.2659,Pike
37.094473981982816,7.245688373094719,5.865151319446072,2.7664056101736056,3.3883,Pike
28.478061731796284,5.89915248150105,7.739509028355739,2.959374934002111,7.3537,Pike
38.91015291668744,5.890670590009257,7.3824115301167,2.4279621084357967,7.6268,Pike
24.61706725018234,5.916079783099616,7.0,2.519325306505692,6.7615,Pike
29.899832775452108,6.107372593840988,7.307530362578044,2.7671465447279804,3.4958,Pike
32.12475680841802,6.488451279003334,7.810249675906654,3.3016813898376083,3.8171,Pike
22.494443758403985,7.259476565152615,7.867655305108378,2.3992915621074484,4.9951,Pike
18.35755975068582,5.612486080160912,7.829431652425353,3.1892162046496626,5.2369,Pike
32.2335229225724,7.674633541739957,6.008327554319921,3.2256007192459517,5.7047,Pike
15.874507866387544,6.196773353931867,6.6932802122726045,3.2646133002240862,6.4032,Pike
32.29551052391029,6.260990336999411,7.134423592694787,3.3086855396063255,7.3246,Pike
37.134889255254286,6.892024376045111,6.826419266350405,2.9324392576829275,6.3629,Pike
20.71231517720798,6.985699678629192,7.816648898345122,2.3936582880603487,7.3936,Pike
36.41428291206625,6.826419266350405,7.752418977325722,2.7457239482511713,3.4569,Pike
38.2099463490856,6.1400325732035,5.70087712549569,2.9324392576829275,6.1091,Pike
28.442925306655784,6.099180272790763,5.692099788303083,2.8329313440321844,7.7787,Pike
23.323807579381203,7.569676347110224,6.685805860178712,2.794834521040557,3.4413,Pike
33.06055050963308,5.674504383644443,5.8395205282625735,2.5766062951099067,5.3314,Pike
35.874782229304195,6.855654600401044,6.04979338490167,2.9751134432152333,4.072,Pike
16.852299546352718,7.543208866258444,5.865151319446072,3.2328779748082046,3.2672,Pike
15.459624833740307,6.892024376045111,5.674504383644443,3.2084419895020697,7.9759,Pike
35.79106033634656,6.496152707564686,7.713624310270756,2.2604424345689496,3.9688,Pike
28.792360097775937,7.321202087089251,7.307530362578044,2.7408210448695844,4.5346,Pike
40.24922359499622,7.635443667528429,7.687652437513028,2.684734623757067,3.4433,Pike
31.32091952673165,6.6932802122726045,7.968688725254614,2.949983050798767,3.6217,Pike
22.11334438749598,5.974947698515862,7.661592523751182,3.2747977036757554,6.645,Pike
19.05255888325765,6.058052492344384,7.60920495189872,2.9268242174753167,5.418,Pike
37.429934544425805,7.503332592921628,6.971370023173351,3.1932898396481333,3.4567,Pike
35.0,7.483314773547883,5.865151319446072,3.0913265760834783,3.9708,Pike
36.53765181289022,6.511528238439882,7.8230428862431785,3.2029829846566464,5.6576,Pike
25.179356624028344,7.14142842854285,6.797058187186572,3.1607752213657965,7.1526,Pike
21.02379604162864,7.155417527999327,7.563068160475615,2.2443930137121706,5.9534,Pike
30.24896692450835,7.469939758793239,6.715653356152326,2.389853551998532,4.0983,Pike
27.0,6.016643582596529,7.576278769950324,3.145838520967025,7.7386,Pike
18.05547008526779,5.522680508593631,5.932958789676531,3.0157254516948324,4.117,Pike
35.749125863438955,6.610597552415364,6.511528238439882,3.065273234150587,5.0108,Pike
22.360679774997898,6.410928169929843,7.436396977031283,3.0978218154051405,6.659,Pike
32.96968304366907,6.723094525588644,7.483314773547883,2.2439474147136336,4.8828,Pike
21.563858652847824,6.008327554319921,7.162401831787993,2.923952803996672,4.7386,Pike
39.25557285278104,6.332456079595025,6.58027355054484,3.122995357025047,6.1505,Pike
29.765752132274432,5.932958789676531,7.893034904268446,2.5435604966267267,3.9321,Pike
39.06404996924922,5.612486080160912,6.016643582596529,2.2774766738651793,4.7295,Pike
16.0,5.761944116355173,7.197221686178632,2.580116276449571,3.4839,Pike
28.827070610799147,7.197221686178632,7.273238618387272,2.832419460461321,5.8275,Pike
28.844410203711913,5.727128425310541,6.4031242374328485,2.497658903853767,6.6601,Pike
40.18706259482024,7.341661937191061,6.356099432828281,3.1486822640590457,3.3883,Pike
29.832867780352597,5.787918451395113,7.791020472312982,2.723013037060234,6.505,Pike
18.411952639521967,6.457553716385176,7.563068160475615,2.3419863364247027,7.2104,Pike
38.742741255621034,7.26636084983398,6.587867636800241,2.2686780291614763,3.0964,Pike
17.46424919657298,6.276941930590086,5.92452529743945,2.568209493012593,3.2762,Pike
33.34666400106613,5.504543577809154,7.416198487095663,3.1873186222905296,6.9611,Pike
26.962937525425527,5.830951894845301,7.981227975693966,3.2380549717384355,4.3819,Pike
40.59556626036888,6.220932405998316,5.8395205282625735,2.7322884181579368,3.1481,Pike
24.20743687382041,7.422937423958254,7.483314773547883,2.6034784423920243,4.877,Pike
30.659419433511783,6.48074069840786,6.767569726275452,2.5013996082193666,3.9403,Pike
26.13426869074396,5.585696017507576,7.816648898345122,2.5927012940174965,7.8801,Pike
16.941074346097416,6.2048368229954285,7.76530746332687,2.8638610301479366,4.5604,Pike
29.24038303442689,6.6558245169174945,7.422937423958254,2.53881862290318,6.8777,Pike
35.21363372331802,6.519202405202649,5.787918451395113,2.8702090516197596,7.3009,Pike
40.22437072223753,7.635443667528429,7.993747556684537,2.5818210627384697,7.2693,Pike
19.44222209522358,7.576278769950324,6.4265076052238514,3.185623957720057,4.2565,Pike
28.035691537752374,6.442049363362563,6.107372593840988,3.079025819963191,6.8361,Pike
38.34057902536163,7.1693793315739685,5.822370651203855,3.2063842564483753,4.8247,Pike
28.635642126552707,7.078135347674555,6.877499545619759,2.295931183637698,5.0687,Pike
38.262252939417984,5.966573556070519,6.54217089351845,2.9795972882253734,5.5577,Pike
37.68288736283355,5.865151319446072,6.826419266350405,2.5273899580397163,3.2956,Pike
34.79942528261063,6.8044103344816,7.523297149521611,3.20758476115597,6.3822,Pike
30.463092423455635,7.049822692805827,7.049822692805827,3.1050603858862393,4.6919,Pike
32.28002478313795,6.81175454637056,7.536577472566709,2.559882809817668,3.0824,Pike
16.881943016134134,5.495452665613635,6.848357467305573,3.0934123553124953,3.3879,Pike
26.095976701399778,7.26636084983398,7.245688373094719,2.652621345009498,5.3913,Pike
25.475478405713993,7.021395872616783,7.259476565152615,2.264928254934359,7.7588,Pike
35.2845575287547,7.622335600063802,6.877499545619759,2.8780375258151167,5.7265,Pike
39.88734135035826,5.70087712549569,7.523297149521611,2.512787297007051,4.5183,Pike
35.79106033634656,6.59545297913646,7.60920495189872,2.2873346934806023,4.7433,Pike
15.748015748023622,6.519202405202649,6.29285308902091,3.2237245539903063,7.3142,Pike
34.539832078341085,7.436396977031283,6.8044103344816,2.567703253882738,3.243,Pike
32.7414110874898,7.661592523751182,7.44983221287567,3.064555432685139,5.3584,Pike
35.32704346531139,5.916079783099616,6.587867636800241,2.5812787528664933,3.5232,Pike
31.921779399024736,6.008327554319921,7.635443667528429,3.157720696958488,4.6191,Pike
35.70714214271425,6.54217089351845,7.176350047203662,2.311839094746864,3.5879,Pike
39.48417404479927,6.44980619863884,6.640783086353597,2.740218969352632,7.3795,Pike
19.209372712298546,6.534523701081817,6.44980619863884,3.204231577149192,3.018,Pike
16.522711641858304,5.735852159879995,7.758865896508329,3.1988591716422903,6.1631,Pike
38.600518131237564,7.307530362578044,5.761944116355173,2.323553313354355,3.8733,Pike
34.08812109811862,7.628892449104261,7.733045971672482,2.645732412773446,3.5953,Pike
29.376861643136763,5.531726674375733,7.536577472566709,3.202936152969647,6.1891,Pike
21.587033144922902,7.1693793315739685,6.356099432828281,3.2703210851535665,5.6097,Pike
18.027756377319946,6.54217089351845,6.488451279003334,2.708191278325813,5.3091,Pike
18.411952639521967,6.434283176858165,6.855654600401044,3.251368942461006,4.0636,Pike
39.56008088970496,7.280109889280518,6.316644678941502,2.7445946877453506,7.3622,Pike
19.209372712298546,5.558776843874918,7.197221686178632,2.9108761567610535,3.8285,Pike
33.13608305156178,7.334848328356899,6.058052492344384,2.876751640305433,4.0595,Pike
33.54101966249684,7.556454194925025,6.8044103344816,2.886866813692658,4.5393,Pike
32.0624390837628,6.284902544988268,7.1693793315739685,3.0410195658693153,6.8259,Pike
33.97057550292606,6.164414002968976,7.489993324429602,3.2830321350848823,3.2729,Pike
24.474476501040833,6.670832032063167,6.723094525588644,2.6787497083527607,7.4435,Pike
31.352830813181765,7.021395872616783,7.720103626247513,2.7801438811687427,3.3223,Pike
30.463092423455635,6.767569726275452,6.260990336999411,2.790967574157751,6.6181,Pike
38.22302970723278,5.594640292279746,7.238784428341543,3.3118423875540937,7.7873,Pike
17.549928774784245,5.8395205282625735,6.340346993658944,2.8209927330640183,7.3517,Pike
32.863353450309965,5.92452529743945,6.557438524302,3.284265519107735,6.9235,Pike
30.01666203960727,7.20416546173115,5.991660871578097,2.298434249657797,6.6609,Pike
31.11269837220809,6.913754406977442,7.829431652425353,2.5935304123915723,3.8033,Pike
38.8329756778952,7.469939758793239,7.52994023880668,3.2907901786653,5.068,Pike
26.795522013948524,6.180614856144977,7.556454194925025,3.0130549281418686,5.9481,Pike
32.12475680841802,7.622335600063802,6.488451279003334,3.238579935712565,5.2109,Pike
30.83828789021855,6.884765791223402,7.576278769950324,3.0014163323337866,7.5502,Pike
19.157244060668017,7.469939758793239,7.368853370776216,3.291625738142172,4.8385,Pike
38.45776904605882,6.782329983125268,6.618156843109719,2.7080066469637774,3.0524,Pike
36.701498607005135,5.941380311005179,7.54983443527075,2.8729949530063568,7.5179,Pike
23.021728866442675,7.463243262818116,7.14142842854285,3.1693847983480956,5.169,Pike
26.153393661244042,5.991660871578097,6.1400325732035,3.006226871012898,7.6622,Pike
23.2379000772445,6.395310782127793,7.273238618387272,2.54678228358845,5.3262,Pike
26.0,6.434283176858165,6.332456079595025,3.2963312940297733,7.3709,Pike
28.930952282978865,5.779273310719955,6.2048368229954285,2.4962571982870676,3.0124,Pike
35.63705936241092,5.813776741499453,7.042726744663604,2.981744455851306,4.9082,Pike
34.899856733230294,6.782329983125268,5.89915248150105,2.873534409050986,5.3253,Pike
35.41186241925155,7.483314773547883,5.70087712549569,2.2838344948791716,5.3594,Pike
15.264337522473747,6.819090848492928,6.172519744804386,3.118477192477123,7.2799,Pike
21.2602916254693,6.730527468185536,6.340346993658944,2.352445536032662,7.2085,Pike
40.43513323831146,6.913754406977442,7.516648189186454,2.3212496634356246,5.3255,Pike
15.033296378372908,7.402702209328699,6.819090848492928,3.135011961699668,3.9911,Pike
39.74921382870358,6.316644678941502,6.700746227100382,2.395370535011233,3.5071,Pike
29.24038303442689,6.760177512462229,6.8044103344816,2.493431370621618,4.2972,Pike
31.606961258558215,7.395944834840239,6.899275324264136,3.1250759990758623,7.1145,Pike
33.31666249791537,7.58946638440411,7.687652437513028,3.1199519227065022,4.8108,Pike
31.38470965295043,6.7379522111692065,6.6257075093909785,2.493150617191027,3.2045,Pike
17.46424919657298,6.700746227100382,5.830951894845301,2.57414063329881,7.2636,Pike
32.46536616149585,5.522680508593631,6.180614856144977,2.44634421126709,5.5496,Pike
38.88444419044716,7.6681158050723255,7.4565407529228995,2.6441633837567604,4.3372,Pike
37.013511046643494,6.473020933072903,6.985699678629192,2.55440795488896,3.7191,Pike
27.459060435491963,6.0909769331364245,7.362064927722384,2.466596845858682,3.2418,Pike
30.854497241083024,7.5099933422074345,7.648529270389178,2.3187065359807826,3.8493,Pike
28.53068523537421,5.822370651203855,5.674504383644443,3.040986681983333,4.2479,Pike
29.563490998188964,5.665686189686118,7.436396977031283,3.297059295796786,4.1128,Pike
15.84297951775486,6.723094525588644,6.96419413859206,3.028630053340949,4.9443,Pike
21.02379604162864,6.082762530298219,7.886697661252142,2.294340863951998,6.0519,Pike
31.874754901018456,6.723094525588644,7.582875444051551,3.263571663070998,4.7744,Pike
16.703293088490067,6.300793600809346,6.410928169929843,2.3236609046932815,6.1308,Pike
25.826343140289914,6.519202405202649,7.937253933193772,2.609961685542529,3.4939,Pike
37.815340802378074,5.656854249492381,6.356099432828281,2.2498222151983476,3.0743,Pike
17.663521732655695,5.787918451395113,7.307530362578044,2.7710106459557315,4.8829,Pike
20.223748416156685,6.752777206453653,6.663332499583072,2.5373017163908593,4.7374,Pike
22.090722034374522,7.674633541739957,7.14142842854285,3.309199298924137,5.572,Pike
29.647934160747187,7.05691150575094,7.899367063252599,2.9114772882507602,5.9364,Pike
39.786932528155525,6.300793600809346,6.54217089351845,2.4490202122481555,6.1586,Pike
30.610455730027933,6.268971207462991,7.176350047203662,3.2822400887198975,3.3104,Pike
18.65475810617763,7.422937423958254,6.308724118235001,2.7935103364763125,6.442,Pike
39.67366884975475,5.639148871948674,5.674504383644443,2.9559600809212565,6.1791,Pike
